"","agrp","rsex","ethnicgrpr","sexidr","rnssecgp_6","adj_imd_quintile","rwcasual","snnolov","snpres","snold","snsexdrv","snmedia","snearly","attconservative","dage1ch","disabil2","depscr","religimp","relstatr","total_wt"
"250",2,1,1,1,5,5,1,2,2,2,2,3,2,0.081661177004888,32,1,0,4,1,1.22621760392634
"251",5,2,1,1,1,4,1,4,1,3,3,3,2,0.405974886659735,-1,3,0,2,1,1.46169489420197
"252",4,2,1,1,1,1,3,2,2,3,2,2,1,0.323724642024215,28,1,0,3,5,0.644902298499695
"253",6,2,1,1,6,4,1,5,4,4,2,2,2,0.330145947385155,27,1,0,4,3,0.789681487039384
"254",5,2,1,1,5,4,3,2,2,2,2,2,1,0.533043852539603,19,3,0,4,5,0.703412044170609
"255",4,1,1,1,1,1,2,4,2,3,4,3,2,-0.168193459670546,29,1,0,3,2,2.29331277074516
"256",2,2,1,1,1,1,3,2,2,4,2,4,1,-0.616746592959552,23,1,0,2,6,0.406889679127331
"257",3,1,1,1,1,1,3,2,1,2,4,3,3,-0.825331819264231,-1,1,0,4,1,1.62074901645447
"258",4,1,1,1,2,1,3,2,3,4,2,3,3,-1.31863800620458,26,1,0,2,2,1.7247785480498
"259",2,1,1,1,2,2,3,3,4,2,2,2,2,-0.0847163740770226,-1,1,0,4,2,0.754049888770411
"260",4,1,1,1,1,2,3,2,8,5,5,2,8,NA,-1,1,0,4,1,1.55737236476907
"261",6,2,1,1,7,1,2,5,1,3,1,2,2,1.21933317559963,22,3,1,1,1,1.07562676919754
"262",3,2,1,1,1,2,4,4,2,3,4,3,2,-0.505395164948053,30,1,0,1,1,1.01446789671953
"263",2,2,1,1,1,1,3,1,2,4,2,4,2,-1.28790448014531,-1,1,0,1,6,0.29416834946544
"264",6,2,1,1,7,2,3,4,1,4,3,3,2,-0.140546029133159,22,3,0,3,4,0.640962956814408
"265",2,2,1,1,1,2,4,2,1,4,4,1,2,-0.258410699887348,25,1,0,4,1,0.295675482798042
"266",5,2,1,1,2,5,1,4,1,1,1,1,1,2.34700731147366,27,1,0,2,3,1.40682408834122
"267",1,2,1,1,8,4,2,1,2,3,3,2,2,-0.362949197891155,-1,1,0,2,7,0.305816194554724
"268",1,2,2,1,1,5,3,5,1,3,1,1,1,1.8393167037731,-1,1,0,1,6,0.901374814745196
"269",4,2,2,1,1,4,1,4,2,3,4,2,2,0.365983405202398,25,1,0,1,6,0.807429321280828
"270",4,2,2,1,7,5,1,9,3,3,3,2,2,NA,23,3,0,1,5,0.807429321280828
"271",2,1,1,1,1,4,3,2,1,4,4,1,1,0.333198521329438,-1,1,0,4,1,1.19959709606395
"272",3,2,1,1,1,5,3,2,1,2,4,3,2,-0.402323450686199,19,1,0,2,2,2.09816600418045
"273",3,2,1,1,5,4,5,1,4,3,2,2,2,-1.12753632708536,22,3,1,4,1,1.36665871599842
"274",5,2,1,1,3,2,1,4,1,4,2,1,2,1.1119245059811,-1,1,0,3,1,1.66980133112544
"275",1,1,1,1,4,1,5,3,4,4,2,5,3,-2.36029290566591,-1,1,0,3,3,1.27841606561407
"276",5,2,1,1,3,2,1,3,1,3,2,1,1,1.49610256646679,-1,2,0,1,1,1.47554133198771
"277",5,2,1,1,6,5,1,3,1,2,5,3,1,0.421919336408693,19,1,0,3,4,0.553792719372168
"278",3,1,1,1,5,3,4,2,3,4,3,2,1,-0.459762914821453,26,1,0,4,1,1.51122603296843
"279",6,2,1,1,3,4,1,2,3,2,2,1,1,1.01437088172814,21,3,0,3,1,1.29135868151406
"280",1,2,1,1,8,2,2,4,2,3,4,2,1,0.620390921141676,-1,2,0,4,7,0.305816194554724
"281",2,2,1,1,5,4,5,3,2,3,5,4,4,-2.31785509095315,20,3,1,4,6,0.280150435949165
"282",2,1,1,1,4,5,5,2,2,4,2,4,1,-0.953948298237059,-1,1,0,4,3,0.325149768580847
"283",2,2,9,9,99,4,9,9,9,9,9,9,9,NA,17,1,0,9,NA,0.29416834946544
"284",2,2,1,1,7,5,2,3,1,2,3,1,1,1.35270411897506,18,1,1,3,1,0.766211949061114
"285",3,2,2,1,7,5,1,5,3,2,2,2,1,1.39324342531712,24,1,0,1,1,1.47272390511357
"286",2,1,2,1,1,4,1,4,2,4,3,2,1,0.763789368633411,-1,1,0,2,1,1.76840486567026
"287",3,1,1,1,3,1,3,2,2,2,4,2,2,-0.258198126775167,-1,1,0,2,1,1.52793221028447
"288",3,1,1,1,1,1,3,2,2,4,4,3,2,-1.04241256004013,-1,1,0,3,2,1.51122603296843
"289",5,2,1,1,5,2,1,5,2,3,5,1,1,1.21860049925397,24,3,0,3,5,0.553792719372168
"290",2,1,1,1,1,4,1,4,4,4,1,1,1,1.05469761495802,23,1,0,3,1,0.992556778602312
"291",1,1,1,1,6,5,3,2,4,2,4,4,2,-1.43225152788986,-1,1,0,4,7,0.482693963687766
"292",6,2,1,1,7,1,2,4,2,2,2,1,1,1.56351975462799,23,1,0,4,1,1.28192591362882
"293",1,1,1,1,6,1,5,2,2,3,3,2,1,-0.197593868621661,-1,1,0,4,7,0.720246769097599
"294",1,1,1,1,5,1,1,3,2,3,3,1,2,0.667526704197234,-1,1,-1,3,7,0.720246769097599
"295",1,2,1,1,8,1,1,3,2,2,4,2,2,0.327153097110062,-1,2,0,3,7,0.734087198519164
"296",5,2,1,1,1,1,2,2,1,2,2,1,1,1.2886714057357,-1,2,0,2,2,1.66980133112544
"297",1,1,1,1,5,1,4,2,2,3,2,3,3,-1.05646896000479,-1,1,0,3,3,0.529546723879349
"298",5,1,1,1,1,1,3,3,1,3,4,2,1,0.425091238218358,-1,1,0,1,7,0.934219156890282
"299",1,2,1,1,5,3,3,5,4,4,4,4,2,-1.10644139309747,15,3,0,4,3,0.335310244170885
"300",2,2,1,1,5,5,5,3,3,3,1,3,1,-0.168237439834548,-1,3,0,4,6,0.274301101030664
"301",4,2,1,1,2,2,2,2,1,4,3,2,1,0.32034016710237,26,2,0,2,1,2.60703581069455
"302",1,1,2,1,1,5,4,2,2,3,2,2,2,-0.26788457919257,-1,1,0,1,7,0.825004333609183
"303",2,2,1,1,4,3,3,3,3,4,2,3,1,-0.224471750440798,20,2,1,3,6,0.34697948104076
"304",2,2,1,1,5,4,2,2,2,2,4,1,1,0.698987106675808,21,1,0,4,6,0.317377038811544
"305",2,2,1,1,1,2,5,1,2,3,4,2,2,-1.05286856117578,-1,2,0,3,2,0.308796779156571
"306",3,2,2,1,1,2,2,4,1,2,3,4,1,0.504125600880211,31,1,0,3,1,1.07259366852355
"307",4,1,2,1,8,5,2,4,4,2,4,2,2,-0.0361996135672846,29,3,0,1,1,2.29331277074516
"308",3,1,1,1,5,2,1,4,1,2,2,2,2,1.16498691477768,23,1,0,4,1,3.26710422914208
"309",1,2,1,1,4,4,3,2,1,3,2,4,2,-0.608985062699038,-1,1,0,4,3,0.308062051656927
"310",3,1,1,1,1,2,2,1,4,2,4,4,4,-2.3578169310149,40,2,0,4,1,2.17806948609472
"311",1,1,1,1,8,1,3,3,2,3,3,3,3,-0.823835394126684,-1,1,1,2,7,0.540629567043411
"312",2,1,1,1,4,4,4,2,3,3,3,2,2,-0.673452072884097,23,1,0,3,3,0.424423030173286
"313",1,2,1,1,6,4,1,3,2,8,1,8,1,NA,16,1,0,4,3,0.355332919881838
"314",3,2,2,1,1,4,1,5,2,2,3,1,2,1.37314495192807,27,1,0,2,1,1.36665871599842
"315",2,1,1,1,2,5,5,2,2,4,3,4,2,-1.56107347218346,-1,1,0,4,2,0.754049888770411
"316",4,2,1,1,7,4,1,4,2,2,2,2,2,0.943536226454523,25,3,0,4,1,1.75497437009234
"317",2,2,2,1,1,3,1,5,2,4,1,1,1,1.74574851021206,-1,1,0,1,1,0.463811949589075
"318",4,2,1,1,5,4,1,2,2,2,1,3,1,0.688786350951289,19,3,1,4,1,1.75497437009234
"319",1,2,1,1,8,1,2,2,4,4,4,2,1,-0.528128703235473,-1,1,0,3,3,0.4901119249722
"320",2,1,1,1,5,5,2,2,2,2,3,3,2,-0.271056481002235,-1,1,0,4,1,0.736451300613026
"321",1,1,1,1,6,4,3,2,2,3,2,2,1,0.323724642024215,-1,3,0,3,7,0.778858915747317
"322",3,2,1,1,2,1,1,2,4,3,2,3,3,-0.993567778734847,31,1,0,3,1,0.981815936742381
"323",2,2,1,1,5,4,1,3,1,2,4,3,1,0.606036141777062,19,1,0,4,1,0.537119544471516
"324",6,2,1,1,7,5,1,2,2,1,2,2,1,1.0795647683325,26,3,0,3,4,0.778861084972906
"325",3,2,1,1,1,5,1,2,2,5,4,4,2,-1.2801060775122,34,1,0,1,1,1.7326083162429
"326",5,1,1,1,7,5,5,1,3,8,4,4,2,NA,-1,3,1,2,5,0.831179489679501
"327",6,1,1,1,5,5,2,1,1,1,1,1,1,1.43395790301174,21,3,1,4,3,0.661987337224474
"328",2,1,1,1,5,5,1,1,2,2,1,1,1,1.17178885681195,-1,1,0,1,1,1.03365901122728
"329",1,2,1,1,8,2,1,3,2,3,3,2,2,0.301950691963044,-1,1,1,4,7,0.369477315668341
"330",6,1,1,1,5,2,2,2,3,4,3,1,1,0.243014802690244,-1,2,0,3,1,1.76876567554044
"331",2,2,1,1,5,4,2,3,2,3,1,1,2,0.867159462295219,20,1,0,4,2,0.466188229874004
"332",3,1,1,1,3,3,5,2,1,3,1,1,1,0.757666442672425,-1,3,0,3,1,2.85029157917466
"333",3,2,1,1,7,4,1,2,2,3,2,1,1,1.02650235953591,32,1,0,2,6,1.19686858577503
"334",4,1,1,1,1,4,1,2,1,2,2,1,1,1.45727225837446,99,1,0,3,1,3.44955709609961
"335",2,1,1,1,4,1,2,2,3,3,4,2,1,-0.0973588043969276,20,1,0,2,2,1.05308889113763
"336",1,2,1,2,8,1,2,2,1,3,2,2,2,0.290767814408095,-1,1,1,4,6,0.471617364889787
"337",3,2,1,1,5,2,1,1,4,3,4,1,8,NA,32,1,0,2,1,1.19850873428369
"338",4,1,1,1,7,4,5,2,2,2,2,2,2,-0.227166221315936,99,3,9,4,NA,1.06759424964906
"339",4,2,1,1,2,5,1,2,2,2,4,3,2,-0.28657243373185,30,3,0,3,2,2.06452644060426
"340",6,1,1,1,7,2,5,2,8,2,2,1,2,NA,99,3,9,2,NA,0.738127844414267
"341",3,2,2,1,1,3,1,4,4,4,2,1,1,0.870580809589654,-1,1,0,1,5,2.9985684598114
"342",2,2,2,1,1,4,2,4,4,3,2,2,2,0.122714786654066,-1,1,0,2,1,0.634754077623087
"343",2,1,1,1,1,3,5,5,3,3,1,3,2,-0.0949467711971341,26,3,0,4,2,0.559557197342008
"344",4,2,1,1,2,2,1,2,1,1,1,2,2,1.06212389344599,16,1,0,4,2,1.16806535622741
"345",4,2,1,1,7,3,1,2,2,2,2,2,2,0.447237189239078,20,3,1,3,2,0.584032678113706
"346",3,1,1,1,1,4,5,2,4,3,4,3,2,-1.61319643144857,30,2,0,4,5,0.733589394567865
"347",2,2,2,1,2,3,1,3,2,2,1,1,1,1.66808789402739,24,1,0,1,5,0.317377038811544
"348",4,2,1,1,1,3,1,5,1,5,4,3,3,-0.371639189709718,21,1,0,1,1,1.95527685802091
"349",5,1,1,1,1,2,2,3,2,2,2,3,2,0.161209842973857,28,2,0,2,1,1.60719165092554
"350",5,2,1,9,8,2,2,2,2,4,3,4,4,-1.90128765142326,27,1,0,1,1,1.66980133112544
"351",2,1,1,1,5,5,1,3,2,2,3,2,2,0.511269902478432,23,1,0,3,1,0.473129918514668
"352",1,1,1,1,3,3,1,3,5,1,5,2,1,0.111011805865638,-1,1,0,4,2,0.730765192143177
"353",4,2,1,1,5,4,5,4,4,2,1,1,1,0.798932625433784,20,3,0,1,1,1.88842609834188
"354",1,2,1,1,8,2,3,2,1,4,3,2,1,0.151739314463617,-1,1,0,3,7,0.417325698949013
"355",5,2,1,1,1,4,1,3,2,2,2,2,1,1.11839507642483,17,2,0,4,3,1.29584808772927
"356",5,1,1,1,5,4,4,2,2,2,2,2,2,-0.0585653686771825,20,3,1,1,5,0.791654330688971
"357",3,1,1,2,5,5,3,1,2,2,2,1,2,0.227461977588038,-1,1,0,4,2,1.65985027816119
"358",2,2,1,1,2,5,2,4,2,4,2,3,2,-0.0092790594491948,20,1,0,3,3,0.308796779156571
"359",1,1,2,1,8,5,8,3,1,2,3,1,2,-0.0819093654354948,-1,1,-1,1,7,2.00434912099196
"360",2,2,2,9,6,5,8,4,8,4,4,2,2,NA,24,1,0,1,1,0.889192576599089
"361",2,1,2,1,5,5,3,3,2,2,1,1,1,1.33088618874988,-1,3,0,3,3,0.654012238285782
"362",1,2,1,1,5,4,1,4,2,3,2,3,1,0.791649372282978,21,1,0,2,2,0.744386263856592
"363",6,2,1,1,5,4,2,3,2,4,2,2,2,0.108147434177272,24,2,0,2,4,0.640962956814408
"364",6,1,1,1,3,4,3,4,3,2,3,1,1,0.989351408297711,-1,1,0,1,1,1.65004905361871
"365",2,1,2,1,5,5,4,4,2,3,1,1,2,0.778107275625435,-1,2,1,1,7,0.613108801963169
"366",3,2,1,1,4,4,4,2,1,3,5,1,2,-0.233208294740329,25,1,0,3,3,1.50087672208336
"367",6,2,1,1,7,1,1,4,2,2,3,2,2,0.759419421086154,-1,2,0,2,5,0.864556725063873
"368",1,2,1,1,4,2,3,2,1,2,3,4,1,-0.160774288973988,-1,1,0,3,3,0.389831365559987
"369",1,1,1,1,5,3,1,3,2,3,2,1,1,1.27465187814363,-1,1,1,2,2,0.762892398678402
"370",2,2,1,1,1,1,2,3,4,4,3,1,1,0.269713632974809,-1,1,0,3,3,0.274301101030664
"371",2,1,1,1,8,3,3,3,2,2,2,3,1,0.415617358913135,-1,1,0,4,7,1.48883516790347
"372",6,1,1,1,7,5,3,4,1,4,4,1,3,-0.0165191786111801,-1,3,1,4,7,0.661987337224474
"373",6,2,1,1,7,5,2,2,2,2,2,1,2,0.644212348834514,24,3,1,4,1,1.57936297407877
"374",4,2,1,1,7,2,2,2,2,4,3,2,1,0.0988894787792121,30,3,1,2,1,1.30209936520044
"375",2,2,1,1,2,1,3,2,3,3,4,4,2,-1.42012005008209,-1,1,0,4,2,0.617593558313142
"376",6,2,1,1,7,1,2,3,2,4,4,1,2,0.105489835674724,21,2,0,2,1,1.39311982313539
"377",5,2,1,1,5,1,3,2,2,2,2,2,2,0.110035483961571,-1,2,0,2,5,0.647924043864633
"378",2,2,1,1,5,1,3,1,1,3,3,3,1,-0.252667005862909,-1,1,0,3,6,0.347109201585384
"379",2,2,1,1,1,2,3,4,2,3,4,2,1,0.451790068502922,26,1,0,2,3,0.383105974530557
"380",2,2,1,1,1,2,5,2,2,2,4,2,2,-0.595399832052674,28,1,0,2,1,0.766211949061114
"381",1,1,1,1,8,1,2,4,3,4,4,3,3,-1.02197172708712,-1,1,0,2,7,0.319441501083616
"382",5,2,2,1,7,1,1,5,2,8,8,2,2,NA,26,3,0,1,1,2.04092330033621
"383",3,2,2,1,2,1,1,2,2,2,2,2,1,0.87024555781711,-1,1,0,1,1,1.36665871599842
"384",6,2,1,1,1,1,1,5,1,2,2,1,1,2.20172081419763,24,3,0,2,1,1.29135868151406
"385",3,2,1,1,2,3,1,4,1,3,2,1,1,1.74425208507452,28,1,0,1,1,1.36084788065049
"386",3,2,1,1,3,3,5,1,3,3,3,2,1,-0.667194075552542,34,3,0,4,1,0.539046232044551
"387",4,2,1,1,3,2,2,2,1,2,2,1,2,0.865663037157673,30,1,0,1,3,0.584032678113706
"388",1,2,1,1,2,4,1,4,1,3,2,1,2,1.32124371649648,20,1,0,2,2,0.36438349835796
"389",2,2,2,1,1,5,3,1,8,2,1,3,2,NA,-1,1,0,3,3,1.12060174379666
"390",4,1,1,1,1,3,2,3,1,5,1,1,1,1.09298009816563,22,1,0,4,1,1.7247785480498
"391",5,1,1,1,1,1,3,2,4,4,5,1,2,-0.938278717586438,21,2,0,3,3,0.742932013630756
"392",4,2,1,1,1,3,1,3,2,3,2,1,1,1.27465187814363,30,2,0,2,5,0.508350057062658
"393",5,2,1,1,3,1,2,1,1,1,1,1,1,1.43395790301174,28,1,0,2,1,1.17260244446436
"394",2,2,1,1,5,5,3,3,3,3,3,3,2,-0.622277713871811,18,1,0,3,2,0.570464606747087
"395",5,1,1,1,1,4,1,3,2,4,2,2,1,0.699756655394058,24,2,0,4,5,0.80359582546277
"396",1,2,1,1,6,3,1,4,3,3,3,3,2,-0.0369264899865811,16,1,0,4,2,0.322950446759355
"397",3,1,2,1,3,3,5,2,2,2,2,2,2,-0.227166221315936,99,3,9,1,1,2.80814809657966
"398",5,2,1,1,1,3,1,1,1,1,4,1,1,1.05020833954538,19,1,0,4,1,0.680307766778736
"399",2,2,1,1,5,4,1,2,2,2,1,2,1,1.05436236318548,-1,1,0,4,6,0.326130923283594
"400",2,2,1,1,2,2,3,2,2,3,1,2,2,0.0848330788145527,32,1,0,4,1,0.457239783761679
"401",1,1,1,1,8,4,3,2,4,2,2,4,4,-1.91003465430919,-1,1,0,3,3,0.747768962865786
"402",2,2,1,1,5,2,1,2,2,2,2,3,1,0.50466954558292,-1,1,0,3,2,0.548602202061327
"403",1,2,1,1,8,2,3,2,1,4,2,4,1,-0.395295904636394,-1,1,0,4,7,0.698961749069425
"404",3,2,1,1,7,4,8,3,4,1,2,1,1,0.0701829540568188,19,3,0,4,5,0.981815936742381
"405",3,1,1,1,1,1,2,1,4,4,1,3,3,-1.43552055512834,32,1,0,3,2,1.67429217602234
"406",1,2,1,1,5,3,8,2,1,8,2,2,8,NA,99,1,9,4,NA,0.329412442586217
"407",2,2,1,1,2,3,1,4,1,1,1,3,2,1.19284691842725,26,1,0,3,1,0.386083818322912
"408",1,2,1,1,8,3,1,5,1,4,2,1,1,1.78308239316685,-1,2,0,4,3,0.67357406608487
"409",2,2,1,1,1,1,3,2,3,3,1,2,2,-0.136617609508605,30,1,0,2,5,0.383105974530557
"410",3,1,1,1,1,1,3,2,4,3,3,3,3,-1.51488628938072,32,1,0,4,1,2.86374173722691
"411",3,1,1,1,5,4,3,2,1,3,2,1,2,0.487742974003532,-1,1,0,4,1,2.86374173722691
"412",2,1,1,1,5,2,1,3,5,1,4,8,2,NA,23,2,0,4,2,0.597304452017133
"413",1,1,1,1,6,4,8,3,2,2,4,2,3,-1.27606123993924,-1,1,0,3,7,0.482693963687766
"414",1,1,1,1,3,3,1,2,2,3,3,3,2,-0.311774838878868,-1,1,0,3,2,0.381446199339201
"415",6,1,1,1,4,2,8,3,8,3,4,2,2,NA,-1,1,0,2,7,0.825024526809356
"416",2,2,1,1,1,1,3,3,1,3,2,2,1,0.793324848955096,-1,1,0,3,2,0.486876431226204
"417",3,2,1,1,5,3,1,2,1,4,4,1,1,0.670400226606945,24,3,0,3,1,0.981815936742381
"418",2,1,1,1,4,4,5,3,2,2,2,4,1,-0.287160358598561,-1,1,0,3,2,0.783144610610799
"419",2,2,1,1,1,1,5,2,4,2,2,2,2,-0.670067597962252,25,1,1,4,2,0.548602202061327
"420",2,2,1,1,1,5,5,1,4,2,3,4,1,-1.41047757782869,-1,1,0,3,7,0.297511191458956
"421",2,2,1,1,2,4,1,3,1,1,2,2,1,1.54916497526338,19,1,0,3,1,0.306928511372829
"422",1,1,2,1,8,3,1,4,1,2,3,3,1,1.03830246575315,-1,1,0,2,7,1.03310844163717
"423",2,2,1,1,1,1,4,2,2,2,3,3,2,-0.608258186279742,30,1,0,4,2,0.77564397442763
"424",3,1,1,1,2,1,3,1,2,8,1,2,2,NA,29,1,0,3,1,1.46717878913573
"425",1,2,1,1,5,1,5,2,2,2,1,3,1,0.0143829403962747,-1,1,0,4,2,0.98575436024333
"426",3,1,1,1,1,1,5,2,3,4,1,4,3,-1.83729891834791,31,1,0,2,1,1.46717878913573
"427",3,1,2,2,4,4,1,4,2,1,2,1,5,0.249406343470006,32,1,0,1,1,6.84266941718757
"428",2,2,1,1,5,4,3,2,2,4,4,2,4,-1.52285328496201,-1,1,0,3,2,1.78506714875373
"429",3,2,1,1,8,4,5,3,2,3,1,3,1,0.0532132484886102,33,1,0,3,1,1.19686858577503
"430",2,2,1,1,4,5,3,8,8,8,8,8,8,NA,-1,3,0,1,2,1.08555187220549
"431",5,2,1,1,4,5,1,2,1,4,4,2,1,0.304824214372755,19,3,0,2,4,0.586301222232179
"432",6,2,1,1,2,3,1,4,2,1,1,1,1,2.1255566231505,24,3,0,2,4,0.74314126474449
"433",1,1,1,1,8,5,2,5,3,2,3,2,2,0.617517398731965,-1,1,1,4,3,0.406964697319416
"434",1,2,1,1,5,4,1,4,1,3,4,1,1,1.37601847433778,-1,1,0,3,3,0.424312081505444
"435",3,2,1,1,5,4,3,1,4,3,4,2,2,-1.15856823254459,-1,3,1,3,7,0.599254367141844
"436",3,1,1,1,1,2,3,2,3,5,2,2,1,-0.316364467329718,-1,1,1,2,2,1.86508253735598
"437",3,2,1,1,4,4,3,3,1,3,2,3,1,0.427748836720906,35,3,1,4,5,0.468394809318902
"438",1,1,1,1,8,2,5,1,3,4,4,3,3,-2.27222284082655,-1,1,0,4,3,0.475596754631217
"439",2,2,1,1,1,2,2,2,2,3,1,3,2,-0.112142080780884,27,1,0,2,1,0.486469732104664
"440",1,1,1,1,8,4,2,2,2,4,3,3,2,-0.689694902033009,-1,1,0,4,7,0.423909811197359
"441",2,1,1,1,4,5,3,3,2,2,4,3,2,-0.375624620401634,25,1,0,4,1,0.581770732028077
"442",4,2,1,1,5,4,2,3,1,4,3,2,1,0.568489685710093,18,1,1,2,1,1.30209936520044
"443",2,2,1,1,1,3,8,2,1,4,3,3,2,-1.47984932954237,20,2,0,3,1,0.418022833293518
"444",2,1,1,1,2,5,3,3,2,3,3,2,1,0.387757355263569,20,3,0,2,1,0.921028924034575
"445",4,2,2,1,6,5,1,5,1,3,3,3,3,0.231116036689426,-1,3,0,1,7,0.807429321280828
"446",2,1,1,1,1,5,5,1,2,3,2,3,3,-1.47321933125127,-1,1,0,3,7,2.07816321768766
"447",2,2,1,1,2,4,3,3,2,2,2,1,1,1.14676938338152,-1,1,0,4,1,1.85093491466818
"448",1,1,2,1,6,5,3,2,1,3,2,3,1,0.179599318113183,-1,1,-1,2,7,0.949131992307165
"449",2,2,1,1,1,2,4,2,3,8,2,4,3,NA,-1,1,0,3,2,0.297511191458956
"450",4,2,1,1,3,2,1,4,4,4,4,2,4,-1.13225391911537,21,1,0,9,1,1.33273886640003
"451",1,1,1,1,1,1,5,2,3,4,4,3,2,-1.6010649536408,-1,2,0,3,7,0.867651766641594
"452",4,1,1,1,1,1,5,2,3,3,3,3,2,-1.20762893775704,34,1,0,4,1,1.51632996179144
"453",4,1,1,1,7,5,3,1,2,3,1,1,1,0.625267941019051,-1,3,0,4,1,1.57930881798942
"454",2,1,1,1,4,5,1,2,3,2,3,2,2,0.0416696955475507,27,2,1,4,3,0.613108801963169
"455",2,1,1,1,5,5,1,3,2,2,4,3,1,0.384585453453904,27,1,0,4,3,0.516829505613638
"456",2,2,2,1,2,5,1,4,2,2,3,1,2,1.12499543332034,-1,1,0,1,NA,0.305100573457563
"457",1,2,1,1,1,3,2,3,2,4,3,3,1,-0.0185370148472551,-1,3,0,2,3,0.398980094635877
"458",3,1,1,1,1,3,3,3,2,1,4,1,1,0.987854983160164,-1,2,0,2,1,1.52793221028447
"459",5,1,1,1,1,1,4,2,4,3,4,2,3,-1.50202793515366,23,2,0,3,1,1.96435558175657
"460",6,2,1,1,1,1,2,2,2,3,3,2,2,-0.114799679283432,23,2,0,2,2,1.07562676919754
"461",2,1,1,1,5,1,3,2,2,4,4,2,2,-0.676836547805942,-1,1,0,3,3,0.424173484907659
"462",2,1,1,1,2,1,2,3,3,2,2,2,2,0.305335166884889,26,1,0,2,1,0.650299537161695
"463",2,2,1,1,1,2,3,2,2,5,5,3,3,-1.85885694450192,-1,1,0,2,3,0.326130923283594
"464",3,1,1,1,1,1,1,2,3,2,2,3,3,-0.562797879896302,-1,1,1,4,1,1.47235614210644
"465",1,1,1,1,6,4,1,3,1,2,1,1,1,1.88953858235055,-1,3,0,2,2,0.746321885855585
"466",2,1,1,1,5,4,4,3,1,3,3,4,1,-0.290544833520406,-1,1,0,2,2,0.650299537161695
"467",6,2,1,1,7,4,1,2,1,2,1,1,2,1.2183806951648,-1,1,0,3,5,0.645679340757031
"468",2,2,1,1,1,1,3,2,2,2,2,2,2,0.110035483961571,24,1,0,1,5,0.326130923283594
"469",2,1,1,1,2,3,1,4,2,3,3,3,2,0.184524198336577,-1,2,0,1,3,0.736190899494187
"470",6,1,1,1,7,2,5,2,3,2,2,3,1,-0.391184553295252,30,3,0,3,1,1.0823471596628
"471",2,2,1,1,8,4,2,2,3,3,4,2,2,-0.520367172974959,-1,1,0,4,1,0.570464606747087
"472",1,1,1,1,8,4,2,2,1,3,1,1,2,0.840460632010654,-1,1,0,4,7,0.439272307205495
"473",3,2,1,1,5,5,1,3,2,3,2,3,2,0.120491485097223,24,1,0,2,1,2.87955326005741
"474",3,1,1,1,4,2,3,2,3,3,4,4,3,-1.84312841866012,-1,1,0,4,2,1.90019438611644
"475",3,2,1,1,3,1,5,2,3,3,4,4,1,-1.33431338678157,28,3,1,4,6,0.539046232044551
"476",3,2,1,1,6,1,4,1,3,2,3,2,2,-0.712282380976432,31,1,1,3,1,1.36665871599842
"477",2,1,1,1,8,2,5,3,2,5,4,3,4,-2.18680069438137,-1,3,0,4,3,0.70930685575294
"478",1,1,1,1,5,2,1,5,2,4,4,2,1,0.827822081872765,-1,1,0,4,2,1.47411586085059
"479",1,2,1,1,5,4,2,2,2,3,3,2,2,-0.114799679283432,-1,1,0,3,3,0.407555342231017
"480",1,2,1,1,8,3,3,2,1,3,1,3,1,0.363716123481553,-1,1,0,3,2,0.742992052230825
"481",2,1,1,1,2,2,5,1,3,3,5,5,3,-2.97817246014791,-1,1,0,2,2,0.783144610610799
"482",1,2,1,1,5,3,3,1,3,4,2,3,2,-1.14377915623427,-1,3,0,3,2,0.757712171567109
"483",6,1,1,1,5,2,4,2,1,2,2,2,2,0.162885319645976,99,1,9,4,1,1.65004905361871
"484",5,1,1,1,1,1,1,5,3,2,4,3,2,0.23642543376816,99,3,0,2,1,3.16661732275588
"485",1,2,1,1,8,3,3,3,1,2,4,4,1,-0.0967415757346347,-1,1,0,3,3,0.336787033042435
"486",1,1,1,1,4,2,3,2,3,3,2,3,2,-0.686310427111165,-1,1,0,3,7,0.887945641461295
"487",2,1,1,2,2,1,5,1,2,4,2,2,2,-0.893954160954434,-1,3,0,4,6,0.654012238285782
"488",1,2,1,1,8,4,3,3,4,3,3,3,3,-1.266736770773,-1,1,0,3,7,0.402670739911146
"489",2,1,1,1,2,5,3,2,2,2,2,4,2,-0.621116540506809,-1,2,0,4,3,0.578365159088345
"490",1,1,1,1,8,4,2,2,3,3,2,3,2,-0.517709574472411,-1,1,0,3,3,0.540629567043411
"491",3,2,2,1,1,5,1,3,1,4,4,2,1,0.552973732980477,23,1,0,2,1,2.09816600418045
"492",2,2,1,1,1,5,1,2,2,2,1,1,1,1.41993837541967,19,1,0,4,1,0.995574687404215
"493",1,2,2,1,5,5,1,4,4,3,3,2,1,0.530207202502482,21,1,0,1,2,1.07632131721345
"494",2,1,2,1,1,5,1,5,4,2,4,1,1,1.16913513849141,28,1,0,1,1,1.10171346107545
"495",1,2,2,1,6,5,2,4,4,2,2,2,2,0.332033997169454,15,1,0,4,6,0.538160658606724
"496",1,1,1,1,8,1,2,3,2,2,2,1,1,1.31537023602027,-1,1,0,3,7,0.44646678519363
"497",4,2,1,1,1,1,5,1,4,4,5,4,5,-3.88938308390833,22,1,0,2,1,1.25895073222792
"498",1,1,1,1,4,1,3,2,2,3,2,2,2,-0.0992837265538164,-1,1,0,3,3,0.580151746138101
